X,Y,OBJECTID,BSID,LNG,LAT,X_COORD,Y_COORD,STATUS,ROUTES,STOPNAME,DIR,GPS_YEAR,GPS_DATE,DISTANCE_FROM_STREET,BETWEEN_STREET_DISTANCE,Z_ELEVATION,DISTRICT,CITY,PARCEL_ID_NUMBER,POSTAL,PID,COUNTY,LOCATION,TEAMBOUNDARY,PICTURE,SE_ANNO_CAD_DATA,CORNER,RUNBOARD,COMMENTS,ON_STREET,AT_STREET,BETWEEN_STREET,STATION_ID,HUBABBR,HUBNAME,SBOARDS,STOPNAME_BSID
-11704503.5279,4819180.7963,7925226,20795,-105.143334,39.677447,3100391.57559619,1671835.97187311,active,21,W Yale Ave & Welch Cir {1304},S,2002,2002/03/01 00:00:00+00,100,,0,M,Lakewood,ROW,80228,0,Jefferson,F,West,,,SW,,SECOND WELCH CIR,W Yale Av,W Welch Cir S,,,,,0,W Yale Ave & Welch Cir {1304} (Stop No. 20795)
-11694591.8631,4844971.3801,7925227,16522,-105.054296,39.85553,3125134.85564719,1736816.65244808,active,51,Sheridan Blvd & W 88th Ave,SE,2002,2002/03/01 00:00:00+00,280,,0,J,Westminster,ROW,80003,0,Jefferson,F,North,,,S,,,Sheridan Blvd,W 88th Av S,,,,,0,Sheridan Blvd & W 88th Ave (Stop No. 16522)
-11678797.1808,4829353.0491,7925228,15559,-104.91241,39.747741,3165223.92577894,1697778.90761471,active,65,Monaco Pkwy & Montview Blvd,N,2002,2002/03/01 00:00:00+00,75,,0,B,Denver,,80207,0,Denver,F,East,,,NE,,,Monaco Pkwy E,Montview Blvd,,,,,0,Monaco Pkwy & Montview Blvd (Stop No. 15559)
-11705354.0158,4865953.241,7925229,22831,-105.150974,40.000069,3097789.61225003,1789352.55436557,active,225,Baseline Rd & Nyland Way,E,2002,2002/03/01 00:00:00+00,60,,0,O,Lafayette,,80026,0,Boulder,F,North,,,SE,,.1 MI E OF BLUE BIRD LN,Baseline Rd,Nyland Wy,,,,,0,Baseline Rd & Nyland Way (Stop No. 22831)
-11704016.6178,4804999.7181,7925230,21494,-105.13896,39.579331,3101764.76270459,1636101.89055175,active,116X,W Ken Caryl Ave & Shaffer Pkwy {1303},E,2002,2002/03/01 00:00:00+00,150,,0,N,Ken Caryl,59-322-05-004,80127,0,Jefferson,N,West,,,SE,,,W Ken Caryl Av,C 470,,,,,0,W Ken Caryl Ave & Shaffer Pkwy {1303} (Stop No. 21494)
-11660975.928,4828449.6411,7925231,14311,-104.752319,39.741501,3210257.57578968,1695836.7659351,active,15,Himalaya St & Batavia Dr,N,2002,2002/03/01 00:00:00+00,150,,0,B,Aurora,,80011,0,Adams,N,East,,,SE,,,Himalaya St,E Batavia Dr,,,,,0,Himalaya St & Batavia Dr (Stop No. 14311)
-11687182.2662,4829042.464,7925232,34303,-104.98773448,39.74559582,3144048.14795,1696869.28226,active,"FMR, 20",18th St & Glenarm Pl,NW,2014,2014/06/26 00:00:00+00,75,,0,A,Denver,,80202,-1,Denver,N,West,,,SE,Future,MAY 2014,18th St,Glenarm Pl,,,,,,18th St & Glenarm Pl (Stop No. 34303)
-11685115.4651,4832943.259,7925233,34428,-104.96916809,39.77253359,3149211.5875,1706711.75172,active,44,Walnut St & 40th Ave,W,2014,2014/10/16 00:00:00+00,200,,0,C,Denver,,80205,-1,Denver,F,East,,,SW,Future,AUG 2014 SERVICES CHANGE,Walnut St,E 40th Ave,,,,,,Walnut St & 40th Ave (Stop No. 34428)
-11703341.2408,4819862.3456,7925234,14692,-105.132893,39.682159,3103323.47550938,1673564.06343738,active,21,W Jewell Ave & S Van Gordon St {1304},W,2002,2002/03/01 00:00:00+00,150,,0,M,Lakewood,ROW,80228,0,Jefferson,F,West,,,NW,,,W Jewell Av,S Van Gordon St,,,,,0,W Jewell Ave & S Van Gordon St {1304} (Stop No. 14692)
-11675645.0736,4836315.1279,7925235,34788,-104.88409413,39.79581025,3173067.20969,1715341.59173,active,65,Central Park Blvd & 54th Ave,N,2016,2016/12/20 00:00:00+00,100,,0,B,Denver,,80239,-1,Denver,F,East,,,NE,Future,AUGUST 2016,Central Park Blvd,E 54th Ave,,,,,,Central Park Blvd & 54th Ave (Stop No. 34788)
-11678910.7653,4837750.9228,7925236,34793,-104.91343034,39.80571944,3164800.65619,1718896.65251,active,88,60th Ave & Monaco St,W,2016,2016/12/15 00:00:00+00,120,,0,K,Commerce City,,80022,-1,Adams,F,North,,,NW,Future,AUGUST 2016,E 60th Ave,Monaco St,,,,,,60th Ave & Monaco St (Stop No. 34793)
-11671329.3828,4834334.3535,7925237,34858,-104.84532562,39.78213754,3183996.72167,1710437.26334,active,"45, 42",Albrook Dr & Peoria St,W,2016,2016/04/21 00:00:00+00,250,,0,B,Denver,,80239,-1,Denver,N,East,,,,Future,APRIL 2016,Albrook Dr,Peoria St,Tulsa Ct,,,,,Albrook Dr & Peoria St (Stop No. 34858)
-11669087.4434,4835110.0819,7925238,34869,-104.82518596,39.78749246,3189642.39742,1712429.2938,active,45,51st Ave & Columbus Way,W,2016,2016/07/13 00:00:00+00,50,,0,B,Denver,,80239,-1,Denver,N,East,,,SW,Future,APRIL 2016,51st Ave,Columbus Way,,,,,,51st Ave & Columbus Way (Stop No. 34869)
-11668984.4987,4835059.9197,7925239,34870,-104.82426117,39.78714622,3189903.22173,1712305.10232,active,45,51st Ave & Boiling Dr,NE,2016,2016/04/21 00:00:00+00,75,,0,B,Denver,,80239,-1,Denver,F,East,,,NE,Future,APRIL 2016,51st Ave,Boiling Dr,,,,,,51st Ave & Boiling Dr (Stop No. 34870)
-11669260.4039,4862042.1041,7925240,34991,-104.82673965,39.97314923,3188704.55113,1780056.92934,active,RX,S Main St & W Bromley Ln {1201},S,2016,2016/12/01 00:00:00+00,300,,0,K,Brighton,,80601,-1,Adams,N,North,,,SW,Future,NOVEMBER 2016,S Maint St ,W Bromley Ln,,,,,,S Main St & W Bromley Ln {1201} (Stop No. 34991)
-11694378.6357,4830374.9711,7925241,35052,-105.05238053,39.75479892,3125853.43426,1700125.62061,active,28,W 26th Ave & Sheridan Blvd,E,2018,2018/02/05 00:00:00+00,400,,0,C,Denver,,80212,-1,Denver,F,West,,,SE,Future,AUGUST 2017,W 26th Ave,Sheridan Blvd,,,,,,W 26th Ave & Sheridan Blvd (Stop No. 35052)
-11708160.9939,4827899.5709,7925242,34103,-105.17618955,39.73770134,3091065.45877,1693749.73094,active,GS,National Renewable Energy Lab,S,2012,2012/05/18 00:00:00+00,5,,0,M,West Pleasant View,,80401,-1,Jefferson,A,West,,,,Future,MAY 2012,Research Rd,W 13th Ave,,,,,,National Renewable Energy Lab (Stop No. 34103)
-11681121.5821,4823703.7568,7925243,34156,-104.93329045,39.70871115,3159441.3376,1683524.57947,active,3,S. Cherry St & Leetsdale Dr,N,2012,2012/08/23 00:00:00+00,300,,0,A,Glendale,,80246,-1,Arapahoe,N,East,,,NE,Future,AUG 2012 SERVICES CHANGE. ROUTE 1,S. Cherry St,Leetsdale Dr,,,,,,S. Cherry St & Leetsdale Dr (Stop No. 34156)
-11689546.1558,4827154.6804,7925244,34648,-105.00896964,39.73255554,3138102.59284,1692086.20916,active,PLFX,Denver Water Department,N,2016,2016/04/29 00:00:00+00,75,,0,C,Denver,,80204,-1,Denver,M,West,,,,Future,APRIL 2016,Denver Water Roadway,,,,,,,Denver Water Department (Stop No. 34648)
-11719765.2596,4868362.6257,7925245,33086,-105.28043238,40.01664714,3061503.63919,1795278.59432,active,HOP,Walnut St & 11th St,E,2008,2008/05/12 00:00:00+00,75,210,999,O,Boulder,,80302,0,Boulder,F,North,,,,,,,,,,,,0,Walnut St & 11th St (Stop No. 33086)
-11719222.786,4867015.7576,7925246,33079,-105.27555924,40.00738031,3062877.00497,1791905.94431,active,HOP,College Ave & 13th St,W,2008,2008/05/12 00:00:00+00,75,0,999,O,Boulder,,80302,0,Boulder,N,North,,,,,,,,,,,,0,College Ave & 13th St (Stop No. 33079)
-11717866.321,4867634.3473,7925247,33078,-105.26337394,40.01163653,3066286.66703,1793465.1808,active,HOP,Folsom St & Taft Dr,S,2008,2008/05/12 00:00:00+00,75,0,999,O,Boulder,,80302,0,Boulder,N,North,,,NW,,,Folsom St,Taft Dr,,,,,0,Folsom St & Taft Dr (Stop No. 33078)
-11662328.4594,4796245.2297,7925248,25746,-104.764469,39.518691,3207498.01113023,1614651.82798823,active,"P, 483",Mainstreet & S Parker Rd {1408},E,2004,2004/05/01 00:00:00+00,75,,0,G,Parker,223322199015,80138,0,Douglas,F,East,,,SE,,,E Main St,S Parker Rd,,,,,0,Mainstreet & S Parker Rd {1408} (Stop No. 25746)
-11680353.0936,4830896.8537,7925249,10755,-104.926387,39.758403,3161269.275149,1701637.56743614,active,28,29th Ave & Forest St,W,2002,2002/03/01 00:00:00+00,150,,0,B,Denver,,80207,0,Denver,N,East,,,NE,,,E 29th Av,Forest St,,,,,0,29th Ave & Forest St (Stop No. 10755)
-11690339.9042,4840887.4049,7925250,11648,-105.0161,39.827361,3135913.23994437,1726610.17167097,active,72,W 72nd Ave & Alcott St,W,2003,2003/05/01 00:00:00+00,125,,0,C,Westminster,,80030,0,Adams,F,North,,,NW,,,W 72nd Av,Alcott St,,,,,0,W 72nd Ave & Alcott St (Stop No. 11648)
-11662507.1278,4797530.0598,7925251,21219,-104.766074,39.527594,3207019.0422279,1617890.91235845,active,P,S Parker Rd & Plaza Dr {1408},NW,2002,2002/03/01 00:00:00+00,600,3240,0,G,Parker,223315299019,80138,0,Douglas,M,East,,,,,ACCESS TO PROGRESS DR INDUSTRIES,Parker Rd,Plaza Dr,,,,,0,S Parker Rd & Plaza Dr {1408} (Stop No. 21219)
-11689571.2447,4857051.4563,7925252,23967,-105.009195,39.938784,3137633.34085734,1767210.20026716,active,128,W 134th Ave & Raritan St,W,2002,2002/03/01 00:00:00+00,75,,0,I,Westminster,,80234,0,Adams,F,North,,,NW,,,W 134th Av,Raritan St,,,,,0,W 134th Ave & Raritan St (Stop No. 23967)
-11682162.5936,4830859.2022,7925253,10766,-104.942642,39.758143,3156699.87838336,1701514.41177991,active,28,29th Ave & Jackson St,E,2002,2002/03/01 00:00:00+00,75,,0,B,Denver,,80205,0,Denver,F,East,,,SE,,,E 29th Av,Jackson St,,,,,0,29th Ave & Jackson St (Stop No. 10766)
-11698731.6131,4810534.1257,7925254,19838,-105.091484,39.617639,3115083.78305379,1650112.16346822,active,"59, 76, 35",S Wadsworth Blvd & W Crestline Ave,S,2002,2002/03/01 00:00:00+00,200,,0,D,Denver,CNTY_DNVR,80123,0,Denver,F,West,,,SW,,,S Wadsworth Blvd,W Crestline Ave,,,,,0,S Wadsworth Blvd & W Crestline Ave (Stop No. 19838)
-11667373.5876,4849331.2698,7925255,33173,-104.80979011,39.88558932,3193697.50092,1748195.74066,active,"104X, 104L",104th Ave & Chambers Rd,W,2012,2012/09/10 00:00:00+00,60,0,0,K,Commerce City,,80022,-1,Adams,F,North,,,NW,,AUGUST 2012,E 104th Ave,Chambers Rd,,,,,0,104th Ave & Chambers Rd (Stop No. 33173)
-11699800.2832,4864036.6918,7925256,20008,-105.101084,39.986879,3111788.73791035,1784604.93825458,active,DASH,South Boulder Rd & Minotaur Dr,E,2002,2002/03/01 00:00:00+00,75,,0,I,Lafayette,,80026,0,Boulder,F,North,,,SE,,,S Boulder Rd,Minotaur Dr,,,,,0,South Boulder Rd & Minotaur Dr (Stop No. 20008)
-11709298.2893,4868061.5879,7925257,20364,-105.186406,40.014576,3087844.12271046,1794601.34694067,active,JUMP,Arapahoe Rd & Valtec Ln,E,2002,2002/03/01 00:00:00+00,105,,0,O,Boulder,,80303,0,Boulder,F,North,,,SE,,,Arapahoe Rd,Valtec Ln,,,,,0,Arapahoe Rd & Valtec Ln (Stop No. 20364)
-11714092.2913,4865422.3674,7925258,33876,-105.22947125,39.99641569,3075800.4019,1787946.63829,active,225,Tenino Ave & Manhattan Dr,E,2011,2011/11/15 00:00:00+00,90,,0,O,Boulder,,80303,-1,Boulder,F,North,,,SE,Future,JAN 2012,Tenino Ave,Manhatten Dr,,,,,,Tenino Ave & Manhattan Dr (Stop No. 33876)
-11664616.7411,4858741.9384,7925259,34443,-104.78502493,39.95042645,3200461.46221,1771868.57649,active,520,Prairie Center Pkwy Loop {1201},SW,2015,2015/02/12 00:00:00+00,200,,0,K,Brighton,,80601,-1,Adams,N,North,,,NE,Future,JAN 2015, PRAIRIE CTR PKWY,,,,,,,Prairie Center Pkwy Loop {1201} (Stop No. 34443)
-11690958.9466,4827198.0006,7925260,34615,-105.02166095,39.73285482,3134532.61278,1692176.18283,active,PLFX,Decatur St & W 10th Ave,N,2015,2015/08/21 00:00:00+00,20,,0,C,Denver,,80204,-1,Denver,N,West,,,SE,Future,AUGUST 2015,Decatur St,W 10th Ave,,,,,,Decatur St & W 10th Ave (Stop No. 34615)
-11692360.3724,4830374.1582,7925261,34717,-105.03425016,39.75479328,3130950.9649,1700149.19385,active,28,W 26th Ave & Lowell Blvd,E,2016,2016/04/29 00:00:00+00,75,,0,C,Denver,,80211,-1,Denver,F,West,,,SE,Future,JAN 2016,W 26th Ave,Lowell Blvd,,,,,,W 26th Ave & Lowell Blvd (Stop No. 34717)
-11678625.4805,4831421.3967,7925262,34442,-104.91086757,39.76202529,3165623.89149,1702984.96081,active,43,MLK Blvd & Niagara St,W,2015,2015/01/22 00:00:00+00,65,,0,B,Denver,,80207,-1,Denver,F,East,,,NW,Future,JAN 2015,MLK Blvd,Niagara St,,,,,,MLK Blvd & Niagara St (Stop No. 34442)
-11703138.1647,4893804.0993,7925263,34171,-105.13106867,40.19145518,3103083.46862,1859100.58414,active,"326, LX, J, BOLT, LD",Hover St & Wedgewood Ave {1103},S,2012,2012/10/24 00:00:00+00,25,,0,I,Longmont,,80503,-1,Boulder,N,North,,,NW,Future,AUG 12,Hover St,Wedgewood Ave,,,,,,Hover St & Wedgewood Ave {1103} (Stop No. 34171)
-11696834.8308,4828000.1519,7925264,34613,-105.07444491,39.73839611,3119677.81081,1694120.82484,active,9,W 14th Ave & Reed St,E,2015,2015/09/02 00:00:00+00,10,,0,M,Lakewood,,80214,-1,Jefferson,N,West,,,SW,Future,AUGUST 2015,W 14th Ave,Reed St,,,,,,W 14th Ave & Reed St (Stop No. 34613)
-11687107.6873,4828459.4495,7925265,35030,-104.98706452,39.74156877,3144244.81957,1695403.43755,active,"0L, EV, 3L, 116X, 48, 99L, P, 41L, 19, RX, 83, 8, 32, CV",Civic Center Station (16th Drop-Off),N,2017,2017/08/16 00:00:00+00,75,,999,B,Denver,,80202,82,Denver,A,East,,,,Future,MAY 2017,E 16th Ave,Civic Center,,2,CCS,Civic Center Station,,Civic Center Station (16th Drop-Off) (Stop No. 35030)
-11687083.3911,4828419.7791,7925266,35031,-104.98684625,39.74129474,3144306.7624,1695303.96592,active,32,Civic Center Station Gate 1,N,2017,2017/07/28 00:00:00+00,75,,999,B,Denver,,80202,82,Denver,A,East,,,,Future,MAY 2017,Civic Center,,,2,CCS,Civic Center Station,,Civic Center Station Gate 1 (Stop No. 35031)
-11687066.3691,4828403.6342,7925267,35032,-104.98669335,39.74118323,3144349.98995,1695263.58874,active,"EV, 116X, P, CV",Civic Center Station Gate 2,N,2020,2020/07/13 00:00:00+00,75,,999,B,Denver,,80202,82,Denver,A,East,,,,Future,MAY 2017,Civic Center,,,2,CCS,Civic Center Station,,Civic Center Station Gate 2 (Stop No. 35032)
-11687036.9361,4828370.1107,7925268,35033,-104.98642896,39.74095167,3144424.81796,1695179.66037,active,"48, 99L, 19, 32",Civic Center Station Gate 3,N,2017,2017/07/28 00:00:00+00,75,,999,B,Denver,,80202,82,Denver,A,East,,,,Future,MAY 2017,Civic Center,,,2,CCS,Civic Center Station,,Civic Center Station Gate 3 (Stop No. 35033)
-11687042.5493,4828349.7186,7925269,35034,-104.98647938,39.74081082,3144410.92907,1695128.27148,active,"41L, 19, RX, 8",Civic Center Station Gate 4,N,2017,2017/07/28 00:00:00+00,75,,999,B,Denver,,80202,82,Denver,A,East,,,,Future,MAY 2017,Civic Center,,,2,CCS,Civic Center Station,,Civic Center Station Gate 4 (Stop No. 35034)
-11687072.2684,4828344.3669,7925270,35035,-104.98674635,39.74077385,3144335.92907,1695114.38259,active,"3L, 83",Civic Center Station Gate 5,N,2017,2017/07/28 00:00:00+00,75,,999,B,Denver,,80202,82,Denver,A,East,,,,Future,MAY 2017,Civic Center,,,2,CCS,Civic Center Station,,Civic Center Station Gate 5 (Stop No. 35035)
-11687109.3861,4828343.1983,7925271,35036,-104.98707978,39.74076577,3144242.17907,1695110.91037,active,"0L, 99L, 19",Civic Center Station Gate 6,N,2017,2017/07/28 00:00:00+00,75,,999,B,Denver,,80202,82,Denver,A,East,,,,Future,MAY 2017,Civic Center,,,2,CCS,Civic Center Station,,Civic Center Station Gate 6 (Stop No. 35036)
-11687089.8036,4828327.663,7925272,35037,-104.98690386,39.74065845,3144291.87228,1695072.09676,active,FMR,Civic Center Station Gate 7,N,2017,2017/08/16 00:00:00+00,75,,999,B,Denver,,80202,82,Denver,A,East,,,,Future,MAY 2017,Civic Center,,,2,CCS,Civic Center Station,,Civic Center Station Gate 7 (Stop No. 35037)
-11687057.5098,4828329.1054,7925273,35038,-104.98661377,39.74066842,3144373.42907,1695076.18815,active,FF,Civic Center Station Gate 8,N,2017,2017/07/28 00:00:00+00,75,,999,B,Denver,,80202,82,Denver,A,East,,,,Future,MAY 2017,Civic Center,,,2,CCS,Civic Center Station,,Civic Center Station Gate 8 (Stop No. 35038)
-11694459.7885,4828258.2363,7925274,22707,-105.05310955,39.7401789,3125674.66051,1694799.03996,active,51,Sheridan Blvd & W Colfax Ave,N,2010,2010/10/18 00:00:00+00,55,,999,C,Denver,,80204,170,Denver,N,West,,,SE,,TRANSFER STOP - REG 51 GRAPHICS 7 DAYS,Sheridan Blvd,W Colfax Av,,,,Colfax - Sheridan,0,Sheridan Blvd & W Colfax Ave (Stop No. 22707)
-11671553.0656,4825652.915,7925275,22299,-104.847335,39.72218,3183588.90252085,1688592.99124171,active,121,Peoria St & Del Mar Cir S,S,2002,2002/03/01 00:00:00+00,75,,0,E,Aurora,,80011,0,Arapahoe,F,East,http://gadget/busstops/shelterphotos/22299.jpg,,SW,,,Peoria St,Del Mar Cir S,,,,,0,Peoria St & Del Mar Cir S (Stop No. 22299)
-11681578.6248,4824121.884,7925276,12035,-104.93739614,39.71160067,3158279.7144,1684569.9303,active,3,Alameda Ave & Leetsdale Dr,W,2007,2007/09/20 00:00:00+00,170,,0,A,Denver,,80246,0,Denver,F,East,,,NW,,,E Alameda Av,Leetsdale Dr,,,,,0,Alameda Ave & Leetsdale Dr (Stop No. 12035)
-11667356.6507,4825152.1634,7925277,18787,-104.809638,39.71872,3194202.11494712,1687411.04670418,active,153,Chambers Rd & 1st Ave,N,2002,2002/03/01 00:00:00+00,90,,0,F,Aurora,,80011,0,Arapahoe,F,East,,,NE,,JUNE 2021,Chambers Rd,E 1st Ave,,,,,0,Chambers Rd & 1st Ave (Stop No. 18787)
-11719386.8409,4867528.7523,7925278,12608,-105.277033,40.01091,3062460.97725791,1793190.82198249,active,"225, 204, DASH, SKIP",Broadway & University Ave,NW,2002,2002/03/01 00:00:00+00,75,,0,O,Boulder,,80302,0,Boulder,F,North,,,NW,,,Broadway,University Ave,,,,,0,Broadway & University Ave (Stop No. 12608)
-11672909.717,4803685.858,7925279,19990,-104.85952203,39.5702336,3180551.06053,1633222.4171,active,NIFX,Inverness Dr & Inverness Pl  {1404},NE,2013,2013/04/21 00:00:00+00,5,,0,G,Englewood,,80112,-1,Arapahoe,A,East,,,E,,APRIL 2013,Inverness Dr E,Inverness Pl E,,,,,0,Inverness Dr & Inverness Pl  {1404} (Stop No. 19990)
-11677814.737,4836233.2102,7925280,33031,-104.90358455,39.79524484,3167591.9058,1715099.08771,active,88,Quebec St & 54th Pl,S,2007,2007/05/14 00:00:00+00,90,,0,K,Commerce City,,80022,0,Adams,F,North,,,SW,,,Quebec St,E 54th Pl,,,,,0,Quebec St & 54th Pl (Stop No. 33031)
-11679475.3421,4844004.0614,7925281,23065,-104.918502,39.848859,3163275.16962224,1734602.09996731,active,88L,Brighton Rd & 84th Ave,SW,2002,2002/03/01 00:00:00+00,65,,0,K,Derby,,80022,0,Adams,F,North,,,W,,,Brighton Rd,E 84th Ave,,,,,0,Brighton Rd & 84th Ave (Stop No. 23065)
-11691340.8861,4816022.4399,7925282,23069,-105.025092,39.655607,3133714.73749752,1664032.97802179,active,"29, 36",S Federal Blvd & W Girard Ave,N,2002,2002/03/01 00:00:00+00,125,,0,D,Sheridan,1971-32-4-05-010,80110,0,Arapahoe,F,West,,,NE,,,S Federal Blvd,W Girard Av,,,,,0,S Federal Blvd & W Girard Ave (Stop No. 23069)
-11690520.015,4809461.7656,7925283,12762,-105.017718,39.610218,3135878.70650167,1647510.96310389,active,"59, 29, 36",W Church Ave & S Nevada St,E,2002,2002/03/01 00:00:00+00,175,,0,H,Littleton,,80120,0,Arapahoe,N,West,,,SW,,OLDSTYLE SHELTERBOARD REMOVED JUNE 2009. REPLACED BY DAYTECH FRAME.,W Church Av,S Nevada St,,,,,1,W Church Ave & S Nevada St (Stop No. 12762)
-11698291.2342,4854417.8192,7925284,26243,-105.087528,39.920642,3115697.08584464,1760491.99689989,active,128,Nickel St & W 3rd Ave {1104},N,2006,2006/05/01 00:00:00+00,75,,0,I,Broomfield,,80020,0,Broomfield,F,North,,,NE,,,Nickel St,W 3rd Ave,,,,,0,Nickel St & W 3rd Ave {1104} (Stop No. 26243)
-11688387.8021,4801741.732,7925285,26245,-104.998564,39.55677,3141382.58105016,1628072.07206144,active,0,Ridgeline Blvd & Bluepoint Rd,S,2006,2006/05/01 00:00:00+00,75,,0,H,Highlands Ranch,222904409001,80129,0,Douglas,N,West,,,,,,Ridgeline Blvd,Bluepoint Rd,,,,,0,Ridgeline Blvd & Bluepoint Rd (Stop No. 26245)
-11661967.9007,4864029.8641,7925286,26248,-104.76123,39.986832,3207024.97893468,1785184.15477332,active,520,Bridge St & 45th Ave {1201},E,2006,2006/05/01 00:00:00+00,75,,0,K,Brighton,,80601,0,Adams,F,North,,,SE,,,Bridge St,N 45th Ave,,,,,0,Bridge St & 45th Ave {1201} (Stop No. 26248)
-11688152.582,4801303.3902,7925287,26250,-104.996451,39.553734,3141984.47625166,1626969.53292968,active,0,8900 Block Ridgeline Blvd,N,2006,2006/05/01 00:00:00+00,75,,0,H,Highlands Ranch,222903399001,80129,0,Douglas,M,West,,,,,,Ridgeline Blvd,Monument Dr,,,,,0,8900 Block Ridgeline Blvd (Stop No. 26250)
-11696540.4043,4871268.5563,7925288,33260,-105.07180001,40.03663645,3119909.52672,1802769.21049,active,JUMP,Erie Pkwy & Brennan St,E,2008,2008/05/12 00:00:00+00,75,,0,I,Erie,,80516,0,Boulder,F,North,,,SE,,,Erie Pkwy,Brennan St,,,,,0,Erie Pkwy & Brennan St (Stop No. 33260)
-11695728.6792,4871257.1036,7925289,33261,-105.06450817,40.03655768,3121951.59627,1802750.2199,active,JUMP,Erie Pkwy & Meller St,E,2008,2008/05/12 00:00:00+00,75,,0,I,Erie,,80516,0,Boulder,F,North,,,SE,,,Erie Pkwy,Meller St,,,,,0,Erie Pkwy & Meller St (Stop No. 33261)
-11695839.1584,4871293.3341,7925290,33246,-105.06550062,40.03680686,3121673.24694,1802839.66652,active,JUMP,Erie Pkwy & Meller St,SW,2008,2008/05/12 00:00:00+00,75,,0,I,Erie,,80516,0,Boulder,F,North,,,NW,,,Erie Pkwy,Meller St,,,,,0,Erie Pkwy & Meller St (Stop No. 33246)
-11696632.9045,4871304.2939,7925291,33247,-105.07263096,40.03688225,3119676.41675,1802857.66084,active,JUMP,Erie Pkwy & Brennan St,SW,2008,2008/05/12 00:00:00+00,75,,0,I,Erie,,80516,0,Boulder,M,North,,,NW,,,Erie Pkwy,Brennan St,,,,,0,Erie Pkwy & Brennan St (Stop No. 33247)
-11698123.2363,4868075.7938,7925292,33257,-105.08601882,40.01467372,3115964.301,1794749.55502,active,JUMP,Arapahoe Rd & Hawkridge Rd,E,2008,2008/05/12 00:00:00+00,75,,0,I,Lafayette,,80026,0,Boulder,N,North,,,SW,,,Arapahoe Rd,Hawkridge Rd,,,,,0,Arapahoe Rd & Hawkridge Rd (Stop No. 33257)
-11698182.1823,4868092.6047,7925293,33250,-105.08654836,40.01478939,3115815.77645,1794791.01652,active,JUMP,Arapahoe Rd & Hawkridge Rd,W,2008,2008/05/12 00:00:00+00,75,,0,I,Erie,,80516,0,Boulder,F,North,,,NW,,,Araphoe Rd,Hawkridge Rd,,,,,0,Arapahoe Rd & Hawkridge Rd (Stop No. 33250)
-11667828.1325,4798794.8805,7925294,26525,-104.8138734,39.53635723,3193512.38904,1620977.39442,active,483,Lincoln Ave & 6th St,E,2008,2008/05/12 00:00:00+00,90,,0,G,Parker,,80134,0,Douglas,F,East,,,SE,,,Lincoln Ave,6th St,,,,,0,Lincoln Ave & 6th St (Stop No. 26525)
-11687708.1936,4823614.8099,7925295,26258,-104.99245896,39.70809647,3142795.961,1683202.25339,active,3,Alameda Station Gate D,S,2017,2017/07/24 00:00:00+00,5,,999,A,Denver,0515304004000,80223,1,Denver,N,West,,,,,JANUARY 2014,Alameda Stn,Gate D,,22,Alam,Alameda Station,1,Alameda Station Gate D (Stop No. 26258)
-11671250.4124,4828476.2293,7925296,33075,-104.84461622,39.74168469,3184302.40258,1695703.24468,active,"20, FF",Quentin St & 16th Ave,N,2007,2007/06/25 00:00:00+00,100,,0,B,Aurora,0182336300001,80010,0,Adams,F,East,,,NE,,,Quentin St,E 16th Ave,,,,,0,Quentin St & 16th Ave (Stop No. 33075)
-11689701.7105,4846113.8451,7925297,18344,-105.010367,39.863408,3137452.68159904,1739749.94577205,active,92,W 92nd Ave & Tejon St {1110},E,2002,2002/03/01 00:00:00+00,65,,0,J,Federal Heights,,80260,0,Adams,F,North,,,SE,,,W 92nd Av,Tejon St,,,,,0,W 92nd Ave & Tejon St {1110} (Stop No. 18344)
-11699705.142,4822019.1181,7925298,18367,-105.10022937,39.69706803,3112492.80744,1679033.61367,active,99,S Garrison St & W Mississippi Ave,N,2013,2013/05/01 00:00:00+00,75,,0,M,Lakewood,ROW,80226,-1,Jefferson,F,West,,,NE,,,S Garrison St,W Mississippi Av,,,,,0,S Garrison St & W Mississippi Ave (Stop No. 18367)
-11697354.0362,4864066.9121,7925299,17906,-105.079109,39.987087,3117946.42610714,1784708.49860561,active,JUMP,Sir Galahad Dr & South Boulder Rd,N,2002,2002/03/01 00:00:00+00,90,,0,I,Lafayette,,80026,0,Boulder,F,North,,,NE,,,Sir Galahad Dr,S Boulder Rd,,,,,0,Sir Galahad Dr & South Boulder Rd (Stop No. 17906)
-11715833.2994,4863894.0179,7925300,16683,-105.245111,39.985897,3071429.00824959,1784101.95644192,active,"204, 206, DASH",Table Mesa Dr & S 42nd St,W,2002,2002/03/01 00:00:00+00,150,,0,O,Boulder,,80305,0,Boulder,F,North,,,NW,,,Table Mesa Dr,S 44th St,,,,,0,Table Mesa Dr & S 42nd St (Stop No. 16683)
-11699718.2643,4823519.7326,7925301,18353,-105.10034722,39.70743939,3112443.02473,1682811.34423,active,99,S Garrison St & W Virginia Dr,S,2013,2013/05/01 00:00:00+00,90,,0,M,Lakewood,ROW,80226,-1,Jefferson,F,West,,,SW,,,S Garrison St,W Virginia Dr,,,,,0,S Garrison St & W Virginia Dr (Stop No. 18353)
